row_idx,obstacle_id,c_s1_logit,c_s1_prob,c_s1_pred,c_s2_logit,c_s2_prob,c_s2_pred,c_s3_logit,c_s3_prob,c_s3_pred,c_s4_logit,c_s4_prob,c_s4_pred,c_s5_logit,c_s5_prob,c_s5_pred,c_s6_logit,c_s6_prob,c_s6_pred,c_s9_logit,c_s9_prob,c_s9_pred,c_s10_logit,c_s10_prob,c_s10_pred
12767,806,-15.196599960327148,2.513045558316662e-07,0,-20.023073196411133,2.014140410011578e-09,0,-13.073318481445312,2.1005307644372806e-06,0,-17.395784378051758,2.7868063412483934e-08,0,-13.147586822509766,1.950180148924119e-06,0,-16.197174072265625,9.239673914862578e-08,0,-14.567120552062988,4.716064552212629e-07,0,-17.20783805847168,3.363031098047031e-08,0
12768,688,-17.249311447143555,3.2264072302723434e-08,0,-25.41905403137207,9.133665178351347e-12,0,-16.220476150512695,9.026859260075071e-08,0,-21.039993286132812,7.285292924485987e-10,0,-13.470414161682129,1.4121239928499563e-06,0,-19.599653244018555,3.0759459423990165e-09,0,-17.83414077758789,1.797757320787241e-08,0,-20.831838607788086,8.971136611357622e-10,0
12769,687,-16.41005516052246,7.467987472864479e-08,0,-24.750904083251953,1.7816357764099955e-11,0,-15.354887962341309,2.1451459986110422e-07,0,-19.984468460083008,2.093416551218752e-09,0,-12.593579292297363,3.3937240004888736e-06,0,-18.65294647216797,7.927354772618855e-09,0,-16.818599700927734,4.963350619391349e-08,0,-19.788070678710938,2.547710709066564e-09,0
12770,167,-14.548020362854004,4.807007485396753e-07,0,-19.097618103027344,5.0817097196897976e-09,0,-12.757416725158691,2.8808660772483563e-06,0,-16.926118850708008,4.457383084854882e-08,0,-12.948325157165527,2.3801965198799735e-06,0,-15.737788200378418,1.4627340760853258e-07,0,-14.179137229919434,6.951501632102008e-07,0,-16.805021286010742,5.0312046084854956e-08,0
12771,283,-14.323617935180664,6.01632791585871e-07,0,-18.427038192749023,9.936627520801267e-09,0,-12.177277565002441,5.146041985426564e-06,0,-15.959779739379883,1.1715361125652635e-07,0,-10.460281372070312,2.8651347747654654e-05,0,-15.091612815856934,2.7912304290111933e-07,0,-13.980671882629395,8.477562118969217e-07,0,-15.93001651763916,1.2069288857219362e-07,0
12772,272,-16.568593978881836,6.373104355361647e-08,0,-19.033586502075195,5.417743142999143e-09,0,-14.537363052368164,4.858511601923965e-07,0,-19.578598022460938,3.1413973644589532e-09,0,-15.451288223266602,1.9480079060940625e-07,0,-18.434621810913086,9.861557792589792e-09,0,-17.402193069458008,2.769004048275292e-08,0,-19.49386978149414,3.419164062989921e-09,0
12773,186,-13.084935188293457,2.076270675388514e-06,0,-16.88157844543457,4.6604046843867764e-08,0,-11.437579154968262,1.0782459867186844e-05,0,-15.334925651550293,2.188398156022231e-07,0,-10.999238967895508,1.671413701842539e-05,0,-14.467663764953613,5.209226401348133e-07,0,-13.385896682739258,1.536661670797912e-06,0,-15.154925346374512,2.6199890612588206e-07,0
12774,182,-15.191274642944336,2.526464299990039e-07,0,-19.595426559448242,3.0889748536822026e-09,0,-13.253036499023438,1.75500599652878e-06,0,-17.343700408935547,2.9358011133240325e-08,0,-11.674530029296875,8.507703569193836e-06,0,-16.38225746154785,7.67849215321803e-08,0,-15.234716415405273,2.4190597969209193e-07,0,-17.349048614501953,2.9201418172419835e-08,0
12775,535,-2.473177909851074,0.07776004076004028,0,-2.942004680633545,0.05011575669050217,0,-10.194314956665039,3.7380839785328135e-05,0,-12.38690185546875,4.172871740593109e-06,0,-10.027780532836914,4.415410148794763e-05,0,-12.792044639587402,2.7828152724396205e-06,0,-12.55703353881836,3.5200437196181156e-06,0,-12.192767143249512,5.066946414444828e-06,0
12776,181,-13.891976356506348,9.263837341677572e-07,0,-16.131473541259766,9.867110861705441e-08,0,-12.64724063873291,3.216412778783706e-06,0,-17.144657135009766,3.582366403520609e-08,0,-13.704673767089844,1.1172113545399043e-06,0,-16.148244857788086,9.703006753625232e-08,0,-15.236313819885254,2.415198707694799e-07,0,-16.995880126953125,4.1570292097503625e-08,0
12777,301,-8.3831205368042,0.000228642878937535,0,-10.475933074951172,2.8206410206621513e-05,0,-13.42322826385498,1.4803533758822596e-06,0,-16.0571231842041,1.0628694724346133e-07,0,-9.899184226989746,5.0213107897434384e-05,0,-16.532957077026367,6.604317803748927e-08,0,-16.03217315673828,1.0897216640159968e-07,0,-16.658809661865234,5.823322268838638e-08,0
12778,169,-16.153213500976562,9.654915089640781e-08,0,-24.02887535095215,3.6676852527284254e-11,0,-14.538145065307617,4.854713324675686e-07,0,-18.936317443847656,5.971202643451079e-09,0,-12.337002754211426,4.386376531329006e-06,0,-17.62004852294922,2.2269485810966216e-08,0,-15.740894317626953,1.458197687043139e-07,0,-18.718406677246094,7.425048131892709e-09,0
12779,172,-14.28309440612793,6.26513838142273e-07,0,-18.219324111938477,1.2230608525953812e-08,0,-12.205488204956055,5.002897978556575e-06,0,-16.34578514099121,7.963714665493171e-08,0,-12.60007095336914,3.3717644782882417e-06,0,-15.260042190551758,2.3585646147239459e-07,0,-13.783940315246582,1.0320728733859141e-06,0,-16.123760223388672,9.943514100996254e-08,0
12780,173,-13.481191635131836,1.396986590407323e-06,0,-18.16826820373535,1.2871269383651907e-08,0,-12.327173233032227,4.429704404174117e-06,0,-15.902427673339844,1.2406901817030302e-07,0,-11.473527908325195,1.0401730833109468e-05,0,-14.837273597717285,3.599596141157235e-07,0,-13.446022033691406,1.4469923144133645e-06,0,-15.81922721862793,1.3483321481544408e-07,0
12781,175,-15.13798713684082,2.664744727098878e-07,0,-18.538694381713867,8.886838820387766e-09,0,-12.160179138183594,5.234787749941461e-06,0,-15.961403846740723,1.1696348423129166e-07,0,-12.339444160461426,4.3756804188888054e-06,0,-14.613588333129883,4.5019331196272105e-07,0,-13.254462242126465,1.7525054545330931e-06,0,-15.891753196716309,1.2540048999198916e-07,0
12782,176,-10.868837356567383,1.9042134226765484e-05,0,-14.354296684265137,5.83455744163075e-07,0,-10.33174991607666,3.2580959668848664e-05,0,-13.745966911315918,1.0720176533141057e-06,0,-10.348395347595215,3.204313907190226e-05,0,-12.930870056152344,2.4221078547270736e-06,0,-11.811843872070312,7.4161443990306e-06,0,-13.593423843383789,1.2486781315601547e-06,0
12783,178,-16.359453201293945,7.855606298790008e-08,0,-21.75397300720215,3.5675457032979807e-10,0,-13.99768352508545,8.334564540746214e-07,0,-18.146635055541992,1.315275000024485e-08,0,-13.498666763305664,1.3727861869483604e-06,0,-16.78493309020996,5.133294322945403e-08,0,-15.089529991149902,2.797050342451257e-07,0,-18.02987289428711,1.4781745605318974e-08,0
12784,188,-22.176027297973633,2.3392343617700817e-10,0,-25.011186599731445,1.3733451008357545e-11,0,-14.690980911254883,4.166657845416921e-07,0,-19.481277465820312,3.4624911826597327e-09,0,-15.22252082824707,2.448742293381656e-07,0,-17.561410903930664,2.361435846864879e-08,0,-15.850101470947266,1.307339374534422e-07,0,-19.461772918701172,3.530688852393382e-09,0
12785,191,-7.594313621520996,0.0005030521424487233,0,-10.24791145324707,3.543017010088079e-05,0,-11.172344207763672,1.4057447515369859e-05,0,-14.012910842895508,8.208612598537002e-07,0,-10.266942977905273,3.4762277209665626e-05,0,-14.067432403564453,7.773049333081872e-07,0,-13.37268352508545,1.5571005178571795e-06,0,-14.170072555541992,7.014801326477027e-07,0
12786,221,-13.95169448852539,8.726813689463597e-07,0,-15.712066650390625,1.5008458831289317e-07,0,-10.059720039367676,4.276618710719049e-05,0,-13.629355430603027,1.2046076562910457e-06,0,-10.715527534484863,2.2197082216734998e-05,0,-12.220431327819824,4.928695489070378e-06,0,-11.39484691619873,1.125319795391988e-05,0,-13.429271697998047,1.4714340750288102e-06,0
12787,222,-12.384361267089844,4.183487362752203e-06,0,-15.181024551391602,2.552493754137686e-07,0,-10.723649024963379,2.201754250563681e-05,0,-14.390597343444824,5.626557140203658e-07,0,-11.0177001953125,1.6408408555435017e-05,0,-13.62642765045166,1.2081396789653809e-06,0,-12.539107322692871,3.5837140330841066e-06,0,-14.257674217224121,6.426440677387291e-07,0
12788,295,-7.950552940368652,0.00035234299139119685,0,-8.668972969055176,0.00017180597933474928,0,-11.912859916687012,6.703594408463687e-06,0,-15.121846199035645,2.708105455440091e-07,0,-11.814017295837402,7.4000440690724645e-06,0,-14.930505752563477,3.279167515302106e-07,0,-14.56965160369873,4.704143066192046e-07,0,-15.029255867004395,2.970824084513879e-07,0
12789,846,-17.371450424194336,2.8554524078572285e-08,0,-24.01177406311035,3.7309468015056524e-11,0,-14.454157829284668,5.280059554024774e-07,0,-18.99869728088379,5.610099496067278e-09,0,-13.299495697021484,1.6753351701481733e-06,0,-17.59627342224121,2.2805284771720835e-08,0,-15.72364616394043,1.4835670469892648e-07,0,-18.72280502319336,7.392461309763121e-09,0
12790,790,-15.998150825500488,1.1274345013134734e-07,0,-23.08795166015625,9.397881778339112e-11,0,-14.049910545349121,7.910446697678708e-07,0,-18.286243438720703,1.1438928027018846e-08,0,-12.664752006530762,3.160579353789217e-06,0,-16.996219635009766,4.155618427148511e-08,0,-15.050520896911621,2.90831678739778e-07,0,-18.11504554748535,1.3574869228705211e-08,0
12791,724,-15.46724796295166,1.9171648091287352e-07,0,-24.430604934692383,2.4542742838029596e-11,0,-14.975719451904297,3.1342062811745564e-07,0,-19.351028442382812,3.9441654386962455e-09,0,-12.38640308380127,4.1749535739654675e-06,0,-18.055593490600586,1.4406395187904764e-08,0,-16.038711547851562,1.0826199314806217e-07,0,-19.223716735839844,4.479669080126314e-09,0
12792,806,-15.179648399353027,2.556008951160038e-07,0,-19.96708106994629,2.13013362504455e-09,0,-13.040227890014648,2.1712012312491424e-06,0,-17.358125686645508,2.8937549245711125e-08,0,-13.114380836486816,2.0160248368483735e-06,0,-16.160032272338867,9.589304283963429e-08,0,-14.539557456970215,4.847861418966204e-07,0,-17.17024803161621,3.491853561854441e-08,0
12793,688,-17.25953483581543,3.193590814021263e-08,0,-25.419652938842773,9.12819646259333e-12,0,-16.1956787109375,9.253501787043206e-08,0,-21.02191162109375,7.418221592558893e-10,0,-13.406403541564941,1.5054704363137716e-06,0,-19.578901290893555,3.1404450151484298e-09,0,-17.82506561279297,1.8141466995302835e-08,0,-20.816417694091797,9.110551202340389e-10,0
12794,687,-16.412378311157227,7.450658046082026e-08,0,-24.7418270111084,1.7978814617625183e-11,0,-15.325000762939453,2.2102256025391398e-07,0,-19.958789825439453,2.1478685496845173e-09,0,-12.524842262268066,3.6352021197672e-06,0,-18.624963760375977,8.152315267295762e-09,0,-16.803544998168945,5.038637240772914e-08,0,-19.7650203704834,2.6071182990250463e-09,0
12795,167,-14.53393840789795,4.875178660768142e-07,0,-19.036487579345703,5.402048142144622e-09,0,-12.722928047180176,2.9819564133504173e-06,0,-16.8873291015625,4.633680816823471e-08,0,-12.919025421142578,2.450967258482706e-06,0,-15.700494766235352,1.5183142920704995e-07,0,-14.150649070739746,7.152385705921915e-07,0,-16.766101837158203,5.2308763542896486e-08,0
12796,283,-14.309635162353516,6.101043936723727e-07,0,-18.41997718811035,1.0007038753201414e-08,0,-12.160689353942871,5.232117018749705e-06,0,-15.94343376159668,1.1908433350527048e-07,0,-10.383764266967773,3.0929655622458085e-05,0,-15.074055671691895,2.840669139914098e-07,0,-13.979619979858398,8.48648426199361e-07,0,-15.917938232421875,1.2215949141136662e-07,0
12797,272,-16.540943145751953,6.551785247665975e-08,0,-18.976163864135742,5.737950115047852e-09,0,-14.488180160522461,5.103440798848169e-07,0,-19.522140502929688,3.323855191084135e-09,0,-15.387680053710938,2.07594254675314e-07,0,-18.378074645996094,1.0435268649189311e-08,0,-17.360036849975586,2.88823009952921e-08,0,-19.438919067382812,3.6123075641825153e-09,0
12798,186,-13.061954498291016,2.1245371044642525e-06,0,-16.845823287963867,4.830052802162754e-08,0,-11.397051811218262,1.1228414223296568e-05,0,-15.286966323852539,2.295909666827356e-07,0,-10.92418384552002,1.8016873582382686e-05,0,-14.419517517089844,5.466166612677625e-07,0,-13.353322982788086,1.5875405097176554e-06,0,-15.109576225280762,2.7415384806772636e-07,0
12799,182,-15.17284107208252,2.573468123046041e-07,0,-19.57280921936035,3.1596352201290756e-09,0,-13.224579811096191,1.8056650787912076e-06,0,-17.314085006713867,3.0240460802133384e-08,0,-11.587337493896484,9.282804967369884e-06,0,-16.352275848388672,7.912191790637735e-08,0,-15.222323417663574,2.449225746659067e-07,0,-17.322343826293945,2.999173887019424e-08,0
12800,535,-2.438305377960205,0.08029797673225403,0,-2.907806873321533,0.05176898464560509,0,-10.167625427246094,3.839191049337387e-05,0,-12.35993480682373,4.286932380637154e-06,0,-9.968374252319336,4.685648673330434e-05,0,-12.764496803283691,2.8605415991478367e-06,0,-12.542180061340332,3.572719379008049e-06,0,-12.162699699401855,5.221609626460122e-06,0
12801,181,-13.849767684936523,9.663220907896175e-07,0,-16.065183639526367,1.0543367068294174e-07,0,-12.613518714904785,3.32672561853542e-06,0,-17.102764129638672,3.735630471624063e-08,0,-13.660036087036133,1.1682107015076326e-06,0,-16.108495712280273,1.0096460556496822e-07,0,-15.208505630493164,2.483303660483216e-07,0,-16.95278549194336,4.340090242749284e-08,0
12802,301,-8.361427307128906,0.00023365589731838554,0,-10.471471786499023,2.8332524379948154e-05,0,-13.44072437286377,1.4546781130775344e-06,0,-16.071531295776367,1.0476653500290922e-07,0,-9.867603302001953,5.182410677662119e-05,0,-16.554340362548828,6.464594548560854e-08,0,-16.05857276916504,1.0613298684347683e-07,0,-16.67568588256836,5.7258723984432436e-08,0
12803,169,-16.140846252441406,9.775061471373192e-08,0,-23.988739013671875,3.8178866318405724e-11,0,-14.49903678894043,5.048334514867747e-07,0,-18.892637252807617,6.237806271514046e-09,0,-12.25374698638916,4.767198333865963e-06,0,-17.576454162597656,2.326178005773727e-08,0,-15.71428394317627,1.4975216799939517e-07,0,-18.676502227783203,7.742801955146206e-09,0
12804,172,-14.284311294555664,6.257518521124439e-07,0,-18.189224243164062,1.2604345123179428e-08,0,-12.191594123840332,5.072893600299722e-06,0,-16.3342227935791,8.056328226757614e-08,0,-12.585862159729004,3.420014991206699e-06,0,-15.247549057006836,2.3882154209786677e-07,0,-13.779253005981445,1.0369218443884165e-06,0,-16.112154006958008,1.0059591915023702e-07,0
12805,173,-13.460914611816406,1.4256024769565556e-06,0,-18.11425018310547,1.3585672142824023e-08,0,-12.281277656555176,4.637744950741762e-06,0,-15.846939086914062,1.3114802754898847e-07,0,-11.371581077575684,1.1518079190864228e-05,0,-14.784285545349121,3.7954757203806366e-07,0,-13.411829948425293,1.4973234101489652e-06,0,-15.766602516174316,1.4211877896741498e-07,0
12806,175,-15.084920883178711,2.809971988426696e-07,0,-18.470252990722656,9.51636369705966e-09,0,-12.104066848754883,5.536918706638971e-06,0,-15.898369789123535,1.245735177235474e-07,0,-12.243253707885742,4.81748520542169e-06,0,-14.549156188964844,4.801550517186115e-07,0,-13.208477973937988,1.8349747961110552e-06,0,-15.826957702636719,1.3379489871567785e-07,0
12807,176,-10.861127853393555,1.9189505110261962e-05,0,-14.315604209899902,6.064734634492197e-07,0,-10.317086219787598,3.306222060928121e-05,0,-13.731963157653809,1.0871355016206508e-06,0,-10.334738731384277,3.248373104725033e-05,0,-12.915593147277832,2.4593939542683074e-06,0,-11.8063383102417,7.457086667272961e-06,0,-13.58128547668457,1.263927401851106e-06,0
12808,178,-16.339588165283203,8.013218888436313e-08,0,-21.686111450195312,3.8180483774574725e-10,0,-13.944942474365234,8.785937097854912e-07,0,-18.085315704345703,1.3984506885833525e-08,0,-13.409526824951172,1.5007758520368952e-06,0,-16.72401237487793,5.45573968224744e-08,0,-15.047243118286133,2.9178653448980185e-07,0,-17.97003173828125,1.5693302657382446e-08,0
12809,188,-22.10803985595703,2.5038038309332933e-10,0,-24.945322036743164,1.4668452216759498e-11,0,-14.63449478149414,4.408790630350268e-07,0,-19.416154861450195,3.695482364562963e-09,0,-15.118952751159668,2.715952405196731e-07,0,-17.495630264282227,2.5219955901434332e-08,0,-15.80177116394043,1.372075359995506e-07,0,-19.394189834594727,3.777551160766279e-09,0
12810,191,-7.577574253082275,0.000511539401486516,0,-10.258122444152832,3.507024302962236e-05,0,-11.19261646270752,1.3775344086752739e-05,0,-14.039073944091797,7.996635531526408e-07,0,-10.254207611083984,3.520780228427611e-05,0,-14.095701217651367,7.556390642093902e-07,0,-13.405587196350098,1.5066998457768932e-06,0,-14.196513175964355,6.831756422798207e-07,0
12811,221,-13.91976547241211,9.00994734820415e-07,0,-15.669496536254883,1.5661164809444017e-07,0,-10.04482650756836,4.340786472312175e-05,0,-13.609914779663086,1.2282552006581682e-06,0,-10.700817108154297,2.252601734653581e-05,0,-12.203254699707031,5.014084308641031e-06,0,-11.380967140197754,1.1410477782192174e-05,0,-13.408597946166992,1.502170562162064e-06,0
12812,222,-12.3588285446167,4.291677669243654e-06,0,-15.135984420776367,2.670086587386322e-07,0,-10.687808990478516,2.2820942831458524e-05,0,-14.349458694458008,5.862852958671283e-07,0,-10.966132164001465,1.7276739527005702e-05,0,-13.586230278015137,1.2576929293572903e-06,0,-12.511582374572754,3.6837250263488386e-06,0,-14.21817398071289,6.68536699777178e-07,0
12813,295,-7.921841144561768,0.00036260232445783913,0,-8.623663902282715,0.00017976794333662838,0,-11.876777648925781,6.949891485419357e-06,0,-15.083786964416504,2.8131600515735045e-07,0,-11.74902629852295,7.896947863628156e-06,0,-14.890829086303711,3.4118892244805465e-07,0,-14.545540809631348,4.818941761186579e-07,0,-14.991847038269043,3.084064132963249e-07,0
12814,846,-17.371450424194336,2.8554524078572285e-08,0,-24.01177406311035,3.7309468015056524e-11,0,-14.454157829284668,5.280059554024774e-07,0,-18.99869728088379,5.610099496067278e-09,0,-13.299495697021484,1.6753351701481733e-06,0,-17.59627342224121,2.2805284771720835e-08,0,-15.72364616394043,1.4835670469892648e-07,0,-18.72280502319336,7.392461309763121e-09,0
12815,790,-15.998150825500488,1.1274345013134734e-07,0,-23.08795166015625,9.397881778339112e-11,0,-14.049910545349121,7.910446697678708e-07,0,-18.286243438720703,1.1438928027018846e-08,0,-12.664752006530762,3.160579353789217e-06,0,-16.996219635009766,4.155618427148511e-08,0,-15.050520896911621,2.90831678739778e-07,0,-18.11504554748535,1.3574869228705211e-08,0
12816,724,-15.46724796295166,1.9171648091287352e-07,0,-24.430604934692383,2.4542742838029596e-11,0,-14.975719451904297,3.1342062811745564e-07,0,-19.351028442382812,3.9441654386962455e-09,0,-12.38640308380127,4.1749535739654675e-06,0,-18.055593490600586,1.4406395187904764e-08,0,-16.038711547851562,1.0826199314806217e-07,0,-19.223716735839844,4.479669080126314e-09,0
